Index	Ts	t	HF	Weight	Tr	
1826	2.57E+02	1.83E+03	-3.30E+01	6.315	2.52E+02	
1827	2.57E+02	1.83E+03	-3.31E+01	6.312	2.52E+02	
1828	2.57E+02	1.83E+03	-3.31E+01	6.31	2.52E+02	
1829	2.57E+02	1.83E+03	-3.31E+01	6.308	2.52E+02	
1830	2.57E+02	1.83E+03	-3.31E+01	6.306	2.53E+02	
1831	2.57E+02	1.83E+03	-3.31E+01	6.303	2.53E+02	
1832	2.57E+02	1.83E+03	-3.31E+01	6.301	2.53E+02	
1833	2.57E+02	1.83E+03	-3.32E+01	6.299	2.53E+02	
1834	2.58E+02	1.83E+03	-3.32E+01	6.297	2.53E+02	
1835	2.58E+02	1.84E+03	-3.32E+01	6.295	2.53E+02	
1836	2.58E+02	1.84E+03	-3.32E+01	6.292	2.53E+02	
1837	2.58E+02	1.84E+03	-3.32E+01	6.29	2.53E+02	
1838	2.58E+02	1.84E+03	-3.32E+01	6.288	2.53E+02	
1839	2.58E+02	1.84E+03	-3.33E+01	6.286	2.53E+02	
1840	2.58E+02	1.84E+03	-3.33E+01	6.283	2.53E+02	
1841	2.58E+02	1.84E+03	-3.33E+01	6.281	2.53E+02	
1842	2.58E+02	1.84E+03	-3.33E+01	6.279	2.54E+02	
1843	2.58E+02	1.84E+03	-3.33E+01	6.277	2.54E+02	
1844	2.58E+02	1.84E+03	-3.33E+01	6.275	2.54E+02	
1845	2.58E+02	1.85E+03	-3.34E+01	6.272	2.54E+02	
1846	2.59E+02	1.85E+03	-3.34E+01	6.27	2.54E+02	
1847	2.59E+02	1.85E+03	-3.34E+01	6.268	2.54E+02	
1848	2.59E+02	1.85E+03	-3.34E+01	6.266	2.54E+02	
1849	2.59E+02	1.85E+03	-3.34E+01	6.264	2.54E+02	
1850	2.59E+02	1.85E+03	-3.34E+01	6.261	2.54E+02	
1851	2.59E+02	1.85E+03	-3.35E+01	6.259	2.54E+02	
1852	2.59E+02	1.85E+03	-3.35E+01	6.257	2.54E+02	
1853	2.59E+02	1.85E+03	-3.35E+01	6.255	2.54E+02	
1854	2.59E+02	1.85E+03	-3.35E+01	6.253	2.55E+02	
1855	2.59E+02	1.86E+03	-3.35E+01	6.251	2.55E+02	
1856	2.59E+02	1.86E+03	-3.35E+01	6.248	2.55E+02	
1857	2.59E+02	1.86E+03	-3.36E+01	6.246	2.55E+02	
1858	2.60E+02	1.86E+03	-3.36E+01	6.244	2.55E+02	
1859	2.60E+02	1.86E+03	-3.36E+01	6.242	2.55E+02	
1860	2.60E+02	1.86E+03	-3.36E+01	6.24	2.55E+02	
1861	2.60E+02	1.86E+03	-3.36E+01	6.238	2.55E+02	
1862	2.60E+02	1.86E+03	-3.36E+01	6.235	2.55E+02	
1863	2.60E+02	1.86E+03	-3.37E+01	6.233	2.55E+02	
1864	2.60E+02	1.86E+03	-3.37E+01	6.231	2.55E+02	
1865	2.60E+02	1.87E+03	-3.37E+01	6.229	2.55E+02	
1866	2.60E+02	1.87E+03	-3.37E+01	6.227	2.56E+02	
1867	2.60E+02	1.87E+03	-3.37E+01	6.225	2.56E+02	
1868	2.60E+02	1.87E+03	-3.37E+01	6.223	2.56E+02	
1869	2.61E+02	1.87E+03	-3.38E+01	6.22	2.56E+02	
1870	2.61E+02	1.87E+03	-3.38E+01	6.218	2.56E+02	
1871	2.61E+02	1.87E+03	-3.38E+01	6.216	2.56E+02	
1872	2.61E+02	1.87E+03	-3.38E+01	6.214	2.56E+02	
1873	2.61E+02	1.87E+03	-3.38E+01	6.212	2.56E+02	
1874	2.61E+02	1.87E+03	-3.38E+01	6.21	2.56E+02	
1875	2.61E+02	1.88E+03	-3.38E+01	6.207	2.56E+02	
1876	2.61E+02	1.88E+03	-3.39E+01	6.205	2.56E+02	
1877	2.61E+02	1.88E+03	-3.39E+01	6.203	2.56E+02	
1878	2.61E+02	1.88E+03	-3.39E+01	6.201	2.57E+02	
1879	2.61E+02	1.88E+03	-3.39E+01	6.199	2.57E+02	
1880	2.61E+02	1.88E+03	-3.39E+01	6.197	2.57E+02	
1881	2.62E+02	1.88E+03	-3.39E+01	6.195	2.57E+02	
1882	2.62E+02	1.88E+03	-3.40E+01	6.193	2.57E+02	
1883	2.62E+02	1.88E+03	-3.40E+01	6.19	2.57E+02	
1884	2.62E+02	1.88E+03	-3.40E+01	6.188	2.57E+02	
1885	2.62E+02	1.89E+03	-3.40E+01	6.186	2.57E+02	
1886	2.62E+02	1.89E+03	-3.40E+01	6.184	2.57E+02	
1887	2.62E+02	1.89E+03	-3.40E+01	6.182	2.57E+02	
1888	2.62E+02	1.89E+03	-3.41E+01	6.18	2.57E+02	
1889	2.62E+02	1.89E+03	-3.41E+01	6.178	2.57E+02	
1890	2.62E+02	1.89E+03	-3.41E+01	6.176	2.58E+02	
1891	2.62E+02	1.89E+03	-3.41E+01	6.173	2.58E+02	
1892	2.62E+02	1.89E+03	-3.41E+01	6.171	2.58E+02	
1893	2.63E+02	1.89E+03	-3.41E+01	6.169	2.58E+02	
1894	2.63E+02	1.89E+03	-3.41E+01	6.167	2.58E+02	
1895	2.63E+02	1.90E+03	-3.42E+01	6.165	2.58E+02	
1896	2.63E+02	1.90E+03	-3.42E+01	6.163	2.58E+02	
1897	2.63E+02	1.90E+03	-3.42E+01	6.161	2.58E+02	
1898	2.63E+02	1.90E+03	-3.42E+01	6.159	2.58E+02	
1899	2.63E+02	1.90E+03	-3.42E+01	6.157	2.58E+02	
1900	2.63E+02	1.90E+03	-3.42E+01	6.155	2.58E+02	
1901	2.63E+02	1.90E+03	-3.43E+01	6.153	2.58E+02	
1902	2.63E+02	1.90E+03	-3.43E+01	6.151	2.59E+02	
1903	2.63E+02	1.90E+03	-3.43E+01	6.148	2.59E+02	
1904	2.63E+02	1.90E+03	-3.43E+01	6.146	2.59E+02	
1905	2.64E+02	1.91E+03	-3.43E+01	6.144	2.59E+02	
1906	2.64E+02	1.91E+03	-3.43E+01	6.142	2.59E+02	
1907	2.64E+02	1.91E+03	-3.44E+01	6.14	2.59E+02	
1908	2.64E+02	1.91E+03	-3.44E+01	6.138	2.59E+02	
1909	2.64E+02	1.91E+03	-3.44E+01	6.136	2.59E+02	
1910	2.64E+02	1.91E+03	-3.44E+01	6.134	2.59E+02	
1911	2.64E+02	1.91E+03	-3.44E+01	6.132	2.59E+02	
1912	2.64E+02	1.91E+03	-3.44E+01	6.13	2.59E+02	
1913	2.64E+02	1.91E+03	-3.45E+01	6.128	2.59E+02	
1914	2.64E+02	1.91E+03	-3.45E+01	6.126	2.60E+02	
1915	2.64E+02	1.92E+03	-3.45E+01	6.123	2.60E+02	
1916	2.64E+02	1.92E+03	-3.45E+01	6.121	2.60E+02	
1917	2.65E+02	1.92E+03	-3.45E+01	6.119	2.60E+02	
1918	2.65E+02	1.92E+03	-3.45E+01	6.117	2.60E+02	
1919	2.65E+02	1.92E+03	-3.46E+01	6.115	2.60E+02	
1920	2.65E+02	1.92E+03	-3.46E+01	6.113	2.60E+02	
1921	2.65E+02	1.92E+03	-3.46E+01	6.111	2.60E+02	
1922	2.65E+02	1.92E+03	-3.46E+01	6.109	2.60E+02	
1923	2.65E+02	1.92E+03	-3.46E+01	6.107	2.60E+02	
1924	2.65E+02	1.92E+03	-3.46E+01	6.105	2.60E+02	
1925	2.65E+02	1.93E+03	-3.47E+01	6.103	2.60E+02	
1926	2.65E+02	1.93E+03	-3.47E+01	6.101	2.61E+02	
1927	2.65E+02	1.93E+03	-3.47E+01	6.099	2.61E+02	
1928	2.66E+02	1.93E+03	-3.47E+01	6.097	2.61E+02	
1929	2.66E+02	1.93E+03	-3.47E+01	6.095	2.61E+02	
1930	2.66E+02	1.93E+03	-3.47E+01	6.093	2.61E+02	
1931	2.66E+02	1.93E+03	-3.47E+01	6.091	2.61E+02	
1932	2.66E+02	1.93E+03	-3.48E+01	6.089	2.61E+02	
1933	2.66E+02	1.93E+03	-3.48E+01	6.087	2.61E+02	
1934	2.66E+02	1.93E+03	-3.48E+01	6.085	2.61E+02	
1935	2.66E+02	1.94E+03	-3.48E+01	6.083	2.61E+02	
1936	2.66E+02	1.94E+03	-3.48E+01	6.081	2.61E+02	
1937	2.66E+02	1.94E+03	-3.48E+01	6.079	2.61E+02	
1938	2.66E+02	1.94E+03	-3.48E+01	6.077	2.62E+02	
1939	2.66E+02	1.94E+03	-3.49E+01	6.075	2.62E+02	
1940	2.67E+02	1.94E+03	-3.49E+01	6.073	2.62E+02	
1941	2.67E+02	1.94E+03	-3.49E+01	6.071	2.62E+02	
1942	2.67E+02	1.94E+03	-3.49E+01	6.069	2.62E+02	
1943	2.67E+02	1.94E+03	-3.49E+01	6.067	2.62E+02	
1944	2.67E+02	1.94E+03	-3.49E+01	6.065	2.62E+02	
1945	2.67E+02	1.95E+03	-3.50E+01	6.063	2.62E+02	
1946	2.67E+02	1.95E+03	-3.50E+01	6.061	2.62E+02	
1947	2.67E+02	1.95E+03	-3.50E+01	6.058	2.62E+02	
1948	2.67E+02	1.95E+03	-3.50E+01	6.056	2.62E+02	
1949	2.67E+02	1.95E+03	-3.50E+01	6.054	2.62E+02	
1950	2.67E+02	1.95E+03	-3.50E+01	6.052	2.63E+02	
1951	2.67E+02	1.95E+03	-3.51E+01	6.05	2.63E+02	
1952	2.68E+02	1.95E+03	-3.51E+01	6.048	2.63E+02	
1953	2.68E+02	1.95E+03	-3.51E+01	6.046	2.63E+02	
1954	2.68E+02	1.95E+03	-3.51E+01	6.044	2.63E+02	
1955	2.68E+02	1.96E+03	-3.51E+01	6.042	2.63E+02	
1956	2.68E+02	1.96E+03	-3.51E+01	6.04	2.63E+02	
1957	2.68E+02	1.96E+03	-3.52E+01	6.038	2.63E+02	
1958	2.68E+02	1.96E+03	-3.52E+01	6.036	2.63E+02	
1959	2.68E+02	1.96E+03	-3.52E+01	6.034	2.63E+02	
1960	2.68E+02	1.96E+03	-3.52E+01	6.032	2.63E+02	
1961	2.68E+02	1.96E+03	-3.52E+01	6.03	2.63E+02	
1962	2.68E+02	1.96E+03	-3.52E+01	6.028	2.64E+02	
1963	2.68E+02	1.96E+03	-3.53E+01	6.026	2.64E+02	
1964	2.69E+02	1.96E+03	-3.53E+01	6.024	2.64E+02	
1965	2.69E+02	1.97E+03	-3.53E+01	6.022	2.64E+02	
1966	2.69E+02	1.97E+03	-3.53E+01	6.02	2.64E+02	
1967	2.69E+02	1.97E+03	-3.53E+01	6.018	2.64E+02	
1968	2.69E+02	1.97E+03	-3.53E+01	6.016	2.64E+02	
1969	2.69E+02	1.97E+03	-3.54E+01	6.014	2.64E+02	
1970	2.69E+02	1.97E+03	-3.54E+01	6.012	2.64E+02	
1971	2.69E+02	1.97E+03	-3.54E+01	6.01	2.64E+02	
1972	2.69E+02	1.97E+03	-3.54E+01	6.008	2.64E+02	
1973	2.69E+02	1.97E+03	-3.54E+01	6.006	2.64E+02	
1974	2.69E+02	1.97E+03	-3.54E+01	6.004	2.65E+02	
1975	2.70E+02	1.98E+03	-3.54E+01	6.002	2.65E+02	
1976	2.70E+02	1.98E+03	-3.55E+01	6	2.65E+02	
1977	2.70E+02	1.98E+03	-3.55E+01	5.999	2.65E+02	
1978	2.70E+02	1.98E+03	-3.55E+01	5.997	2.65E+02	
1979	2.70E+02	1.98E+03	-3.55E+01	5.995	2.65E+02	
1980	2.70E+02	1.98E+03	-3.55E+01	5.993	2.65E+02	
1981	2.70E+02	1.98E+03	-3.55E+01	5.991	2.65E+02	
1982	2.70E+02	1.98E+03	-3.56E+01	5.989	2.65E+02	
1983	2.70E+02	1.98E+03	-3.56E+01	5.987	2.65E+02	
1984	2.70E+02	1.98E+03	-3.56E+01	5.985	2.65E+02	
1985	2.70E+02	1.99E+03	-3.56E+01	5.983	2.65E+02	
1986	2.70E+02	1.99E+03	-3.56E+01	5.981	2.66E+02	
1987	2.71E+02	1.99E+03	-3.56E+01	5.979	2.66E+02	
1988	2.71E+02	1.99E+03	-3.56E+01	5.977	2.66E+02	
1989	2.71E+02	1.99E+03	-3.57E+01	5.975	2.66E+02	
1990	2.71E+02	1.99E+03	-3.57E+01	5.973	2.66E+02	
1991	2.71E+02	1.99E+03	-3.57E+01	5.971	2.66E+02	
1992	2.71E+02	1.99E+03	-3.57E+01	5.969	2.66E+02	
1993	2.71E+02	1.99E+03	-3.57E+01	5.967	2.66E+02	
1994	2.71E+02	1.99E+03	-3.57E+01	5.965	2.66E+02	
1995	2.71E+02	2.00E+03	-3.58E+01	5.963	2.66E+02	
1996	2.71E+02	2.00E+03	-3.58E+01	5.961	2.66E+02	
1997	2.71E+02	2.00E+03	-3.58E+01	5.959	2.66E+02	
1998	2.71E+02	2.00E+03	-3.58E+01	5.957	2.67E+02	
1999	2.72E+02	2.00E+03	-3.58E+01	5.955	2.67E+02	
2000	2.72E+02	2.00E+03	-3.58E+01	5.953	2.67E+02	
2001	2.72E+02	2.00E+03	-3.58E+01	5.951	2.67E+02	
2002	2.72E+02	2.00E+03	-3.59E+01	5.949	2.67E+02	
2003	2.72E+02	2.00E+03	-3.59E+01	5.948	2.67E+02	
2004	2.72E+02	2.00E+03	-3.59E+01	5.946	2.67E+02	
2005	2.72E+02	2.01E+03	-3.59E+01	5.944	2.67E+02	
2006	2.72E+02	2.01E+03	-3.59E+01	5.942	2.67E+02	
2007	2.72E+02	2.01E+03	-3.59E+01	5.94	2.67E+02	
2008	2.72E+02	2.01E+03	-3.60E+01	5.938	2.67E+02	
2009	2.72E+02	2.01E+03	-3.60E+01	5.936	2.67E+02	
2010	2.72E+02	2.01E+03	-3.60E+01	5.934	2.68E+02	
2011	2.73E+02	2.01E+03	-3.60E+01	5.932	2.68E+02	
2012	2.73E+02	2.01E+03	-3.60E+01	5.93	2.68E+02	
2013	2.73E+02	2.01E+03	-3.60E+01	5.928	2.68E+02	
2014	2.73E+02	2.01E+03	-3.61E+01	5.926	2.68E+02	
2015	2.73E+02	2.02E+03	-3.61E+01	5.924	2.68E+02	
2016	2.73E+02	2.02E+03	-3.61E+01	5.922	2.68E+02	
2017	2.73E+02	2.02E+03	-3.61E+01	5.92	2.68E+02	
2018	2.73E+02	2.02E+03	-3.61E+01	5.919	2.68E+02	
2019	2.73E+02	2.02E+03	-3.61E+01	5.917	2.68E+02	
2020	2.73E+02	2.02E+03	-3.61E+01	5.915	2.68E+02	
2021	2.73E+02	2.02E+03	-3.62E+01	5.913	2.68E+02	
2022	2.73E+02	2.02E+03	-3.62E+01	5.911	2.69E+02	
2023	2.74E+02	2.02E+03	-3.62E+01	5.909	2.69E+02	
2024	2.74E+02	2.02E+03	-3.62E+01	5.907	2.69E+02	
2025	2.74E+02	2.03E+03	-3.62E+01	5.905	2.69E+02	
2026	2.74E+02	2.03E+03	-3.63E+01	5.903	2.69E+02	
2027	2.74E+02	2.03E+03	-3.63E+01	5.901	2.69E+02	
2028	2.74E+02	2.03E+03	-3.63E+01	5.899	2.69E+02	
2029	2.74E+02	2.03E+03	-3.63E+01	5.897	2.69E+02	
2030	2.74E+02	2.03E+03	-3.63E+01	5.895	2.69E+02	
2031	2.74E+02	2.03E+03	-3.63E+01	5.893	2.69E+02	
2032	2.74E+02	2.03E+03	-3.63E+01	5.892	2.69E+02	
2033	2.74E+02	2.03E+03	-3.64E+01	5.89	2.69E+02	
2034	2.75E+02	2.03E+03	-3.64E+01	5.888	2.70E+02	
2035	2.75E+02	2.04E+03	-3.64E+01	5.886	2.70E+02	
2036	2.75E+02	2.04E+03	-3.64E+01	5.884	2.70E+02	
2037	2.75E+02	2.04E+03	-3.64E+01	5.882	2.70E+02	
2038	2.75E+02	2.04E+03	-3.64E+01	5.88	2.70E+02	
2039	2.75E+02	2.04E+03	-3.64E+01	5.878	2.70E+02	
2040	2.75E+02	2.04E+03	-3.64E+01	5.876	2.70E+02	
2041	2.75E+02	2.04E+03	-3.65E+01	5.875	2.70E+02	
2042	2.75E+02	2.04E+03	-3.65E+01	5.873	2.70E+02	
2043	2.75E+02	2.04E+03	-3.65E+01	5.871	2.70E+02	
2044	2.75E+02	2.04E+03	-3.65E+01	5.869	2.70E+02	
2045	2.75E+02	2.05E+03	-3.65E+01	5.867	2.70E+02	
2046	2.76E+02	2.05E+03	-3.65E+01	5.865	2.71E+02	
2047	2.76E+02	2.05E+03	-3.65E+01	5.863	2.71E+02	
2048	2.76E+02	2.05E+03	-3.66E+01	5.861	2.71E+02	
2049	2.76E+02	2.05E+03	-3.66E+01	5.859	2.71E+02	
2050	2.76E+02	2.05E+03	-3.66E+01	5.857	2.71E+02	
2051	2.76E+02	2.05E+03	-3.66E+01	5.856	2.71E+02	
2052	2.76E+02	2.05E+03	-3.66E+01	5.854	2.71E+02	
2053	2.76E+02	2.05E+03	-3.66E+01	5.852	2.71E+02	
2054	2.76E+02	2.05E+03	-3.67E+01	5.85	2.71E+02	
2055	2.76E+02	2.06E+03	-3.67E+01	5.848	2.71E+02	
2056	2.76E+02	2.06E+03	-3.67E+01	5.846	2.71E+02	
2057	2.76E+02	2.06E+03	-3.67E+01	5.844	2.71E+02	
2058	2.77E+02	2.06E+03	-3.67E+01	5.842	2.72E+02	
2059	2.77E+02	2.06E+03	-3.67E+01	5.84	2.72E+02	
2060	2.77E+02	2.06E+03	-3.68E+01	5.838	2.72E+02	
2061	2.77E+02	2.06E+03	-3.68E+01	5.836	2.72E+02	
2062	2.77E+02	2.06E+03	-3.68E+01	5.834	2.72E+02	
2063	2.77E+02	2.06E+03	-3.68E+01	5.832	2.72E+02	
2064	2.77E+02	2.06E+03	-3.68E+01	5.831	2.72E+02	
2065	2.77E+02	2.07E+03	-3.68E+01	5.829	2.72E+02	
2066	2.77E+02	2.07E+03	-3.68E+01	5.827	2.72E+02	
2067	2.77E+02	2.07E+03	-3.69E+01	5.825	2.72E+02	
2068	2.77E+02	2.07E+03	-3.69E+01	5.823	2.72E+02	
2069	2.77E+02	2.07E+03	-3.69E+01	5.821	2.72E+02	
2070	2.78E+02	2.07E+03	-3.69E+01	5.819	2.73E+02	
2071	2.78E+02	2.07E+03	-3.69E+01	5.817	2.73E+02	
2072	2.78E+02	2.07E+03	-3.69E+01	5.816	2.73E+02	
2073	2.78E+02	2.07E+03	-3.70E+01	5.814	2.73E+02	
2074	2.78E+02	2.07E+03	-3.70E+01	5.812	2.73E+02	
2075	2.78E+02	2.08E+03	-3.70E+01	5.81	2.73E+02	
2076	2.78E+02	2.08E+03	-3.70E+01	5.808	2.73E+02	
2077	2.78E+02	2.08E+03	-3.70E+01	5.806	2.73E+02	
2078	2.78E+02	2.08E+03	-3.70E+01	5.804	2.73E+02	
2079	2.78E+02	2.08E+03	-3.71E+01	5.802	2.73E+02	
2080	2.78E+02	2.08E+03	-3.71E+01	5.8	2.73E+02	
2081	2.79E+02	2.08E+03	-3.71E+01	5.798	2.73E+02	
2082	2.79E+02	2.08E+03	-3.71E+01	5.796	2.74E+02	
2083	2.79E+02	2.08E+03	-3.71E+01	5.794	2.74E+02	
2084	2.79E+02	2.08E+03	-3.71E+01	5.793	2.74E+02	
2085	2.79E+02	2.09E+03	-3.71E+01	5.791	2.74E+02	
2086	2.79E+02	2.09E+03	-3.71E+01	5.789	2.74E+02	
2087	2.79E+02	2.09E+03	-3.72E+01	5.787	2.74E+02	
2088	2.79E+02	2.09E+03	-3.72E+01	5.786	2.74E+02	
2089	2.79E+02	2.09E+03	-3.72E+01	5.784	2.74E+02	
2090	2.79E+02	2.09E+03	-3.72E+01	5.782	2.74E+02	
2091	2.79E+02	2.09E+03	-3.72E+01	5.78	2.74E+02	
2092	2.79E+02	2.09E+03	-3.72E+01	5.778	2.74E+02	
2093	2.80E+02	2.09E+03	-3.72E+01	5.776	2.74E+02	
2094	2.80E+02	2.09E+03	-3.73E+01	5.774	2.75E+02	
2095	2.80E+02	2.10E+03	-3.73E+01	5.772	2.75E+02	
2096	2.80E+02	2.10E+03	-3.73E+01	5.77	2.75E+02	
2097	2.80E+02	2.10E+03	-3.73E+01	5.769	2.75E+02	
2098	2.80E+02	2.10E+03	-3.73E+01	5.767	2.75E+02	
2099	2.80E+02	2.10E+03	-3.73E+01	5.765	2.75E+02	
2100	2.80E+02	2.10E+03	-3.74E+01	5.763	2.75E+02	
2101	2.80E+02	2.10E+03	-3.74E+01	5.761	2.75E+02	
2102	2.80E+02	2.10E+03	-3.74E+01	5.759	2.75E+02	
2103	2.80E+02	2.10E+03	-3.74E+01	5.757	2.75E+02	
2104	2.80E+02	2.10E+03	-3.74E+01	5.756	2.75E+02	
2105	2.81E+02	2.11E+03	-3.74E+01	5.754	2.75E+02	
2106	2.81E+02	2.11E+03	-3.75E+01	5.752	2.76E+02	
2107	2.81E+02	2.11E+03	-3.75E+01	5.75	2.76E+02	
2108	2.81E+02	2.11E+03	-3.75E+01	5.748	2.76E+02	
2109	2.81E+02	2.11E+03	-3.75E+01	5.746	2.76E+02	
2110	2.81E+02	2.11E+03	-3.75E+01	5.744	2.76E+02	
2111	2.81E+02	2.11E+03	-3.75E+01	5.742	2.76E+02	
2112	2.81E+02	2.11E+03	-3.76E+01	5.74	2.76E+02	
2113	2.81E+02	2.11E+03	-3.76E+01	5.738	2.76E+02	
2114	2.81E+02	2.11E+03	-3.76E+01	5.736	2.76E+02	
2115	2.81E+02	2.12E+03	-3.76E+01	5.735	2.76E+02	
2116	2.81E+02	2.12E+03	-3.76E+01	5.733	2.76E+02	
2117	2.82E+02	2.12E+03	-3.76E+01	5.731	2.76E+02	
2118	2.82E+02	2.12E+03	-3.76E+01	5.729	2.77E+02	
2119	2.82E+02	2.12E+03	-3.77E+01	5.727	2.77E+02	
2120	2.82E+02	2.12E+03	-3.77E+01	5.725	2.77E+02	
2121	2.82E+02	2.12E+03	-3.77E+01	5.723	2.77E+02	
2122	2.82E+02	2.12E+03	-3.77E+01	5.722	2.77E+02	
2123	2.82E+02	2.12E+03	-3.77E+01	5.72	2.77E+02	
2124	2.82E+02	2.12E+03	-3.77E+01	5.718	2.77E+02	
2125	2.82E+02	2.13E+03	-3.77E+01	5.716	2.77E+02	
2126	2.82E+02	2.13E+03	-3.78E+01	5.714	2.77E+02	
2127	2.82E+02	2.13E+03	-3.78E+01	5.713	2.77E+02	
2128	2.82E+02	2.13E+03	-3.78E+01	5.711	2.77E+02	
2129	2.83E+02	2.13E+03	-3.78E+01	5.709	2.77E+02	
2130	2.83E+02	2.13E+03	-3.78E+01	5.707	2.78E+02	
2131	2.83E+02	2.13E+03	-3.78E+01	5.705	2.78E+02	
2132	2.83E+02	2.13E+03	-3.79E+01	5.703	2.78E+02	
2133	2.83E+02	2.13E+03	-3.79E+01	5.701	2.78E+02	
2134	2.83E+02	2.13E+03	-3.79E+01	5.699	2.78E+02	
2135	2.83E+02	2.14E+03	-3.79E+01	5.698	2.78E+02	
2136	2.83E+02	2.14E+03	-3.79E+01	5.696	2.78E+02	
2137	2.83E+02	2.14E+03	-3.79E+01	5.694	2.78E+02	
2138	2.83E+02	2.14E+03	-3.79E+01	5.692	2.78E+02	
2139	2.83E+02	2.14E+03	-3.80E+01	5.69	2.78E+02	
2140	2.84E+02	2.14E+03	-3.80E+01	5.688	2.78E+02	
2141	2.84E+02	2.14E+03	-3.80E+01	5.686	2.78E+02	
2142	2.84E+02	2.14E+03	-3.80E+01	5.685	2.79E+02	
2143	2.84E+02	2.14E+03	-3.80E+01	5.683	2.79E+02	
2144	2.84E+02	2.14E+03	-3.80E+01	5.681	2.79E+02	
2145	2.84E+02	2.15E+03	-3.80E+01	5.679	2.79E+02	
2146	2.84E+02	2.15E+03	-3.81E+01	5.677	2.79E+02	
2147	2.84E+02	2.15E+03	-3.81E+01	5.675	2.79E+02	
2148	2.84E+02	2.15E+03	-3.81E+01	5.673	2.79E+02	
2149	2.84E+02	2.15E+03	-3.81E+01	5.672	2.79E+02	
2150	2.84E+02	2.15E+03	-3.81E+01	5.67	2.79E+02	
2151	2.84E+02	2.15E+03	-3.81E+01	5.668	2.79E+02	
2152	2.85E+02	2.15E+03	-3.81E+01	5.666	2.79E+02	
2153	2.85E+02	2.15E+03	-3.82E+01	5.664	2.79E+02	
2154	2.85E+02	2.15E+03	-3.82E+01	5.662	2.80E+02	
2155	2.85E+02	2.16E+03	-3.82E+01	5.661	2.80E+02	
2156	2.85E+02	2.16E+03	-3.82E+01	5.659	2.80E+02	
2157	2.85E+02	2.16E+03	-3.82E+01	5.657	2.80E+02	
2158	2.85E+02	2.16E+03	-3.82E+01	5.655	2.80E+02	
2159	2.85E+02	2.16E+03	-3.83E+01	5.653	2.80E+02	
2160	2.85E+02	2.16E+03	-3.83E+01	5.651	2.80E+02	
2161	2.85E+02	2.16E+03	-3.83E+01	5.649	2.80E+02	
2162	2.85E+02	2.16E+03	-3.83E+01	5.648	2.80E+02	
2163	2.85E+02	2.16E+03	-3.83E+01	5.646	2.80E+02	
2164	2.86E+02	2.16E+03	-3.83E+01	5.644	2.80E+02	
2165	2.86E+02	2.17E+03	-3.83E+01	5.642	2.80E+02	
2166	2.86E+02	2.17E+03	-3.84E+01	5.64	2.81E+02	
2167	2.86E+02	2.17E+03	-3.84E+01	5.638	2.81E+02	
2168	2.86E+02	2.17E+03	-3.84E+01	5.636	2.81E+02	
2169	2.86E+02	2.17E+03	-3.84E+01	5.635	2.81E+02	
2170	2.86E+02	2.17E+03	-3.84E+01	5.633	2.81E+02	
2171	2.86E+02	2.17E+03	-3.84E+01	5.631	2.81E+02	
2172	2.86E+02	2.17E+03	-3.84E+01	5.629	2.81E+02	
2173	2.86E+02	2.17E+03	-3.85E+01	5.627	2.81E+02	
2174	2.86E+02	2.17E+03	-3.85E+01	5.625	2.81E+02	
2175	2.86E+02	2.18E+03	-3.85E+01	5.624	2.81E+02	
2176	2.87E+02	2.18E+03	-3.85E+01	5.622	2.81E+02	
2177	2.87E+02	2.18E+03	-3.85E+01	5.62	2.81E+02	
2178	2.87E+02	2.18E+03	-3.85E+01	5.618	2.82E+02	
2179	2.87E+02	2.18E+03	-3.85E+01	5.617	2.82E+02	
2180	2.87E+02	2.18E+03	-3.86E+01	5.615	2.82E+02	
2181	2.87E+02	2.18E+03	-3.86E+01	5.613	2.82E+02	
2182	2.87E+02	2.18E+03	-3.86E+01	5.611	2.82E+02	
2183	2.87E+02	2.18E+03	-3.86E+01	5.609	2.82E+02	
2184	2.87E+02	2.18E+03	-3.86E+01	5.607	2.82E+02	
2185	2.87E+02	2.19E+03	-3.86E+01	5.606	2.82E+02	
2186	2.87E+02	2.19E+03	-3.87E+01	5.604	2.82E+02	
2187	2.88E+02	2.19E+03	-3.87E+01	5.602	2.82E+02	
2188	2.88E+02	2.19E+03	-3.87E+01	5.6	2.82E+02	
2189	2.88E+02	2.19E+03	-3.87E+01	5.598	2.82E+02	
2190	2.88E+02	2.19E+03	-3.87E+01	5.596	2.83E+02	
2191	2.88E+02	2.19E+03	-3.87E+01	5.594	2.83E+02	
2192	2.88E+02	2.19E+03	-3.88E+01	5.592	2.83E+02	
2193	2.88E+02	2.19E+03	-3.88E+01	5.591	2.83E+02	
2194	2.88E+02	2.19E+03	-3.88E+01	5.589	2.83E+02	
2195	2.88E+02	2.20E+03	-3.88E+01	5.587	2.83E+02	
2196	2.88E+02	2.20E+03	-3.88E+01	5.585	2.83E+02	
2197	2.88E+02	2.20E+03	-3.88E+01	5.583	2.83E+02	
2198	2.88E+02	2.20E+03	-3.88E+01	5.582	2.83E+02	
2199	2.89E+02	2.20E+03	-3.88E+01	5.58	2.83E+02	
2200	2.89E+02	2.20E+03	-3.89E+01	5.578	2.83E+02	
2201	2.89E+02	2.20E+03	-3.89E+01	5.576	2.83E+02	
2202	2.89E+02	2.20E+03	-3.89E+01	5.574	2.84E+02	
